,Lmax-S,Depth-S,K-S,Interbirth_interval-S,Amax-S,Litter-S,Offspring_size-S,Trophic-S,Ga50,GS,mu_a50,S_ABTP-SWP-13,S_ATSH-GOM-03,S_ATSH-NWA-07,S_ATSH-NWA-13,S_BNOS-GOM-11,S_BNOS-NWA-07,S_BNOS-NWA-11,S_BTIP-GOM-05,S_BTIP-GOM-12,S_BTIP-NWA-06,S_COP-SWA-03,S_DUS-NWA-06,S_DUS-NWA-11,S_FTH-GOM-03,S_FTH-NWA-07,S_GRE-SWP-06,S_NER-I-02,S_OCW-WCP-12,S_SAN-NWA-06,S_SAN-NWA-11,S_SPIN-WP-05,S_SPT-SWP-13,S_WTIP-SWP-06,S2
10,-0.7383883684368041,-0.6082902251333848,-0.39224987599202893,0.3192547929744318,-0.4816704506321964,0.3287822465213849,-0.4554499250914568,-0.5590249983337725,5.341267226791408,0.6356423342447541,5.341267226791408,0.6500732142503926,0.21504180585122393,0.8220251033980599,0.8220251033980599,0.8032353479217246,0.9583986086815384,0.9583986086815384,0.6664311722546998,0.6664311722546998,0.6519044214872494,0.04772811383083447,0.055806558557697755,0.055806558557697755,1.4506243939227192,1.450624401333409,0.19769186864070176,1.1876376373573705,1.0648278277700072,0.07305529652500936,0.07305529652500936,0.6924546179832021,0.5391678716914893,0.5173286867550135,0.09998131790139264
11,-0.8559688402306644,-0.6230185340450445,-0.3837459561316666,0.36124002196848193,-0.3883168363196814,0.37468425163074,-0.4756878344092801,-0.6192579979701658,5.390866130027106,0.6215627290914097,5.390866130027106,0.5858073968877254,0.19478000820732855,0.800736438399595,0.800736438399595,0.8285257197765079,0.9803250637691415,0.9803250637691415,0.6034853613421445,0.6034853613421445,0.5892735484036618,0.0538357044838918,0.05952545368284462,0.05952545368284462,1.4343962673161932,1.43439627456622,0.1937750320164615,1.2291749421970208,0.9966729323422967,0.07568747068094417,0.07568747068094417,0.6613460461369166,0.5208397720423668,0.5335995489764969,0.0999778618830687
12,-0.8404867187719854,-0.6284605076021142,-0.36495184292795313,0.32824196373017567,-0.3575888263185711,0.3696853635387842,-0.466145829109924,-0.6342974408612673,5.346247476988031,0.6221612337889258,5.346247476988031,0.6114316380056969,0.22546408403416654,0.8033622976890985,0.8033622976890985,0.8283836728153593,0.972748582621361,0.972748582621361,0.5946117281340426,0.5946117281340426,0.5810959444746391,0.05024173180612157,0.05553695950823241,0.05553695950823241,1.426882057879304,1.426882064774258,0.18932196294403564,1.2030746874335727,0.9940537122761486,0.06397236969833708,0.06397236969833708,0.6823823088378793,0.5671411122142576,0.5428895243477165,0.09997661711976351
13,-0.7681675739029474,-0.6058532982500066,-0.30739504317013266,0.31360910715598883,-0.35289136676143396,0.3375202566711963,-0.4424439902329007,-0.5747605524732589,5.35662450716389,0.6105509918381118,5.35662450716389,0.5794689369046955,0.28806409929549437,0.7796818675080925,0.7796818675080925,0.8188808701794628,0.9404778932991101,0.9404778932991101,0.6047107473423905,0.6047107473423905,0.5933265469828908,0.052801643228389816,0.06291065448867844,0.06291065448867844,1.3777247713342802,1.3777247771418264,0.17554724095996244,1.1765520819640305,0.9557557903938966,0.07146803042567623,0.07146803042567623,0.6724094078924501,0.5583965773785009,0.4975216824927977,0.09995468331392825
14,-0.8156133153664614,-0.5956271785967698,-0.32895829524921316,0.2821301284764765,-0.28148782067026307,0.3265048903042501,-0.4027430298106627,-0.602333952726956,5.289394819911523,0.6158269699809455,5.289394819911523,0.6469319722084834,0.26935853320179914,0.8036818595777253,0.8036818595777253,0.8330541873230461,0.9631810397937265,0.9631810397937265,0.5825040084282989,0.5825040084282989,0.5703212253085208,0.04778024483387466,0.05816385240135394,0.05816385240135394,1.3669004809179137,1.3669004871328494,0.1823963794202303,1.1241669835658135,0.9099151656745179,0.07626867757385863,0.07626867757385863,0.6512303811790948,0.6358370594223246,0.5916283338233552,0.09999626205118092
15,-0.85567813380775,-0.5656939791913207,-0.2590135467767221,0.37507904712015744,-0.25077988651409777,0.3529590039013756,-0.40367157452941604,-0.5637224442294446,5.254721305345518,0.5694869914880069,5.254721305345518,0.4632063421251358,0.28966962461331347,0.7267213084614278,0.7267213084614278,0.8308077187687639,0.9332663528147247,0.9332663528147247,0.5337102094720588,0.5337102094720588,0.5241177902777815,0.051976883848986966,0.056411426959421446,0.056411426959421446,1.290929596976361,1.2909296018698462,0.1870892598515448,1.179382990321649,0.787812077012005,0.06971051972568337,0.06971051972568337,0.5494905549199345,0.5129890337974641,0.5001596949747418,0.09997378269053264
16,-0.8489739661726722,-0.553098250865896,-0.24816442259561225,0.36438239286466384,-0.23911346611905127,0.34270741897881285,-0.40160491309261176,-0.5661102241492095,5.233893076214485,0.5671587925793743,5.233893076214485,0.46515501792043173,0.30202007066487524,0.7253385543870774,0.7253385543870774,0.8248079662232406,0.9229749851856485,0.9229749851856485,0.526065359520905,0.526065359520905,0.5168747314619992,0.04028001496302425,0.060174596154480994,0.060174596154480994,1.2790545925441092,1.2790545972326244,0.2035731805338919,1.1552552022101774,0.7814219763937265,0.07409813808955712,0.07409813808955712,0.5515338856357912,0.5237099283894262,0.5046077984769541,0.09996118063220977
17,-0.8415458566997087,-0.5733326765937315,-0.2521028576889286,0.36500152534548086,-0.24652838818195097,0.33117418025870626,-0.3901604935207505,-0.5514987632904627,5.25031265071165,0.5832223033843477,5.25031265071165,0.4941014221884935,0.30946962749571294,0.7399847202783818,0.7399847202783818,0.8510561515928564,0.9507811071379699,0.9507811071379699,0.5590135287177439,0.5590135287177439,0.5496770429581319,0.04405371775927608,0.06604503320214652,0.06604503320214652,1.3072385326789937,1.3072385374419166,0.17062298118014296,1.169412605303946,0.7910746051043849,0.07627305423538044,0.07627305423538044,0.5654565341347646,0.546829986266743,0.5236863465913892,0.09998540949629757
18,-0.8101882271479122,-0.5150518385440639,-0.2744357435058387,0.3148912905564754,-0.21067309593954722,0.3005540208154818,-0.3267693663534495,-0.5262374264614778,5.324040277529638,0.5618095281947824,5.324040277529638,0.5419866724070458,0.2677210096649274,0.7316640538606605,0.7316640538606605,0.8041022203384746,0.9126614511698824,0.9126614511698824,0.5260512559208056,0.5260512559208056,0.5158876844537484,0.053593353332988425,0.05969522018244683,0.05969522018244683,1.2295125950995534,1.2295126002844063,0.1967681688788962,1.0595978856389419,0.7324892585989734,0.08285949202268805,0.08285949202268805,0.51122815509914,0.5758866594002343,0.5774699389696996,0.0999992013715408
19,-0.44554396944273633,-0.46858701176916373,-0.27663587793371247,0.26660879165307627,-0.5309791409038869,0.18442741818551708,-0.282958903286272,-0.30543611076296057,5.270118052057134,0.5785204733773033,5.270118052057134,0.6097576954156099,0.30665797700783237,0.7327251951272837,0.7327251951272837,0.7156207213792295,0.8250502648680359,0.8250502648680359,0.7121256165257842,0.7121256165257842,0.7018805643331876,0.0522732515113091,0.06284348304626977,0.06284348304626977,1.2541421480331094,1.2541421532595296,0.1914321818106498,0.9940509087006894,0.9144354850534353,0.0665873405343187,0.0665873405343187,0.5654848375281644,0.5084688979918239,0.4389602654500243,0.099993329233601
20,-0.38665251774192594,-0.4703523194796106,-0.32924204175252564,0.19400204607516583,-0.552302566166585,0.16190066566928357,-0.288279694613426,-0.31160323567479936,5.430994180749233,0.576974350646242,5.430994180749233,0.6937311699545909,0.24710152072148628,0.7413088839122394,0.7413088839122394,0.6647937571815322,0.7950328519634992,0.7950328519634992,0.7110807708575,0.7110807708575,0.6988874793475681,0.05204159872746544,0.06329452489288892,0.06329452489288892,1.243494216031625,1.2434942222519214,0.16545923263537632,0.9139476504854356,0.9759176099438758,0.07507173400715275,0.07507173400715275,0.6154873593092429,0.5288629525757732,0.4556137644311157,0.09997500691860761
21,-0.5093246811485931,-0.48213277575693214,-0.32538152060130643,0.28737312732403114,-0.5259617742114195,0.20307469920934437,-0.3050929345774453,-0.3372831030901394,5.277275040485121,0.5769088305814454,5.277275040485121,0.6107076207306117,0.23380443222591787,0.7358036705823126,0.7358036705823126,0.7160493975571862,0.8447613763686497,0.8447613763686497,0.6948359789519538,0.6948359789519538,0.682785659644255,0.047658062847855454,0.062259252124930574,0.062259252124930574,1.2707426086794056,1.2707426148267662,0.178878851152331,1.0073159160750067,0.9200685735333212,0.07541231322832465,0.07541231322832465,0.5569007080870545,0.4821541756680122,0.46494929983318045,0.09998324774805667
22,-0.5977253301755342,-0.4800815348744836,-0.27899612939980356,0.2990358464737216,-0.40566915676508536,0.23992058595073013,-0.30415260892680646,-0.39943283105677424,5.360754635193956,0.5652048337997893,5.360754635193956,0.5627720609433317,0.27536174700715077,0.719904874398124,0.719904874398124,0.7415907619089757,0.851953955950929,0.851953955950929,0.6264676833767736,0.6264676833767736,0.6161352206153152,0.05567196945213604,0.06522387285480095,0.06522387285480095,1.2370231291871627,1.2370231344581744,0.2083449419010881,1.0224536832164541,0.8399151593246438,0.06986421868092113,0.06986421868092113,0.5342964846806555,0.5150025374706542,0.4872911367063151,0.09995613669795109
23,-0.6040025039225888,-0.478830843807357,-0.2787836569031304,0.30160175727654404,-0.4052603354538757,0.23448161132672074,-0.30080976230051343,-0.39320681466104734,5.361002968938658,0.5642113608548757,5.361002968938658,0.5620832119055911,0.27572624862738965,0.7227145358137124,0.7227145358137124,0.7453637780958391,0.8556429238628958,0.8556429238628958,0.628304840084293,0.628304840084293,0.6179802461207438,0.04740364045410189,0.059637601072818056,0.059637601072818056,1.2364836631268754,1.236483668393873,0.20237391459565657,1.0205981036413998,0.8285758534330139,0.07087445051958224,0.07087445051958224,0.5240059844014489,0.5148702809196797,0.4905640032399273,0.09995794747985405
24,-0.5134603746365175,-0.4468045619866343,-0.2676197254965975,0.1877057715070539,-0.361638942196133,0.19028622310005902,-0.2750748358413627,-0.3883421146149423,5.269882924920706,0.5501867025701308,5.269882924920706,0.6397830367214193,0.29626217706630287,0.7216436526196818,0.7216436526196818,0.6867258770981355,0.7925888787031179,0.7925888787031179,0.5990448055033987,0.5990448055033987,0.5891336613815288,0.04196344977256733,0.057847317050459195,0.057847317050459195,1.1647115273049677,1.1647115323610477,0.20306945640478957,0.8854393799244074,0.8289432472924255,0.08064533115428058,0.08064533115428058,0.5618148886283018,0.5836203354387506,0.5045756196564906,0.09998309926058443
25,-0.7076013753860508,-0.5015428320180506,-0.301743494337738,0.364433127281257,-0.4096888591669234,0.2863950983410506,-0.3441407756206755,-0.4524888967625948,5.359381640042444,0.5774636668648789,5.359381640042444,0.5257921424755825,0.2530732718378032,0.7386903201806599,0.7386903201806599,0.7798985170768632,0.8992599429437137,0.8992599429437137,0.6183564506462949,0.6183564506462949,0.6071815521791937,0.04778947128237154,0.05919261204684556,0.05919261204684556,1.2948235159735018,1.2948235216742745,0.23972250785709248,1.1098472659123466,0.8502290475766545,0.06810655730845677,0.06810655730845677,0.5198652578045004,0.48918918457012106,0.5022173154199713,0.09996987830346199
26,-0.7482261378103151,-0.5171336196909292,-0.30754365995250066,0.45545804852012983,-0.4606493663960094,0.27861908824202236,-0.3115395267941478,-0.39216559289104924,5.3844446415669145,0.6009710023621258,5.3844446415669145,0.5005446695024245,0.2528294186650026,0.7568129674524113,0.7568129674524113,0.8525367847202002,0.9741925965507362,0.9741925965507362,0.690632082867106,0.690632082867106,0.6792423785697099,0.04834639729788687,0.060026856073676235,0.060026856073676235,1.3567605634581887,1.3567605692685427,0.21091171864906316,1.2010422014752749,0.8168905437604892,0.06777136031306408,0.06777136031306408,0.45804814904334257,0.4631296802295624,0.5264182531752202,0.09986568252279776
27,-0.8107969372519902,-0.5667930587279174,-0.33670391480518685,0.30055446851083956,-0.28875635666293314,0.318630458593843,-0.38771389592807504,-0.5803541596032601,5.371369639723195,0.595762346103654,5.371369639723195,0.6148223267926336,0.22993056871117348,0.7763046836227956,0.7763046836227956,0.8076643788995224,0.9408551853966262,0.9408551853966262,0.5663081711585082,0.5663081711585082,0.5538385334296764,0.0422476287940578,0.060079159441346425,0.060079159441346425,1.3307997913856777,1.3307997977469497,0.19389706757845093,1.096239258450938,0.8770194081189655,0.07668311393543176,0.07668311393543176,0.6067368956554705,0.5927510448279475,0.585326632883163,0.0999976061261032
28,-0.7623992298140853,-0.555338694711001,-0.3098128352583347,0.30582707658825115,-0.3096935651162254,0.3121375695970695,-0.37925615161624104,-0.5348313288160383,5.281967214248528,0.5803200526187621,5.281967214248528,0.5717655755589348,0.24993552853363277,0.7507445256438708,0.7507445256438708,0.790229063743516,0.9127824989035643,0.9127824989035643,0.5706765693770883,0.5706765693770883,0.5592028274645569,0.05480461795091157,0.05560589759462056,0.05560589759462056,1.2965266688761516,1.2965266747293767,0.17709903172979302,1.0997128039883428,0.857109723360528,0.07278933241488267,0.07278933241488267,0.5875593805839797,0.5517801806347944,0.5299114852089581,0.09998907315294724
29,-0.8211416448176053,-0.5754357818503832,-0.2886177000627754,0.2897317920710618,-0.24498727326475264,0.3451652930515807,-0.4247397172495302,-0.6108539701457524,5.321223818932431,0.5834565301349709,5.321223818932431,0.561241597738446,0.2860931451486026,0.7598743957409217,0.7598743957409217,0.8020428518021286,0.9162120745239434,0.9162120745239434,0.5265700099264747,0.5265700099264747,0.5158812177750862,0.04902509898961044,0.056173047938379114,0.056173047938379114,1.3040494355731342,1.304049441025924,0.19830406110902438,1.1193947377647082,0.866290565998916,0.0766042791578791,0.0766042791578791,0.6308923203729342,0.5824025216220672,0.5289655836085551,0.09998862022761218
30,-0.7487084878685176,-0.5931449449704598,-0.27667428594494325,0.2965321418876793,-0.3398308357305615,0.3413478320568281,-0.4718152438805497,-0.5872591038983407,5.323282309018218,0.5926541726754709,5.323282309018218,0.5384559344171141,0.31392426948769525,0.7575579997880547,0.7575579997880547,0.7881214308303506,0.8975661674718552,0.8975661674718552,0.5713181008255079,0.5713181008255079,0.5610716262140891,0.04154895617903831,0.0627027681053966,0.0627027681053966,1.3415432117157637,1.3415432169429093,0.1935957096212691,1.156909472472766,0.9570233771301675,0.07481767663232636,0.07481767663232636,0.689217438366468,0.5341509925603649,0.44601490995155607,0.09976792980651061
31,-0.95071219414692,-0.6681944529101708,-0.32666653866020595,0.3419115255104515,-0.24659027054985866,0.4142749187635381,-0.5151035355713751,-0.7225646711804766,5.268440221364862,0.6241239813405656,5.268440221364862,0.5663634077310936,0.2672993304603857,0.8013269999514626,0.8013269999514626,0.8723167297812546,1.0015370263879753,1.0015370263879753,0.5392059589503158,0.5392059589503158,0.5271080497306351,0.04355847140994995,0.06372125274690356,0.06372125274690356,1.436879730584747,1.4368797367563853,0.18026144399148447,1.254837835744302,0.9613961363172849,0.07060537899065167,0.07060537899065167,0.7135819144240878,0.592759088338634,0.5488164615081486,0.09999998362809254
32,-0.903987093025335,-0.6397350347272683,-0.3628643058532765,0.35640447331653363,-0.3436346720827734,0.41701267334109937,-0.5397474094492143,-0.6886914757530258,5.419198714570694,0.6111612076714156,5.419198714570694,0.5369502632668293,0.2146930566824553,0.789372610187568,0.789372610187568,0.8183576939943393,0.9618968315584897,0.9618968315584897,0.5483073825684349,0.5483073825684349,0.5348689096557205,0.05120948475392306,0.05847986795945852,0.05847986795945852,1.4260844613353354,1.4260844681908498,0.2120340341095065,1.2570421483711414,1.0118507451877594,0.07891246292664522,0.07891246292664522,0.700185769085865,0.5026615888311425,0.4907468425765016,0.09996911297901717
33,-0.8294635298161277,-0.661192668533139,-0.39349982014126317,0.27095798379790015,-0.3477170325003778,0.35827050684606154,-0.47934069734816304,-0.6714397105998846,5.348475730204191,0.6471538944702775,5.348475730204191,0.707209154759173,0.22168287786472432,0.8405153612113252,0.8405153612113252,0.8364070724132742,0.9920647766945101,0.9920647766945101,0.6117714842451065,0.6117714842451065,0.5971984425079437,0.044331070542334206,0.06220030507734475,0.06220030507734475,1.4682850321037704,1.4682850395380749,0.16393725065712628,1.1749099528988984,1.0590422983994103,0.07106699510466935,0.07106699510466935,0.7585597041071459,0.6406311736476316,0.5888226587109673,0.09999522633399871
34,-0.7574695255475342,-0.6042926106145264,-0.33025747737108213,0.4112797374601832,-0.4954325928989098,0.334446116990849,-0.4500998603690918,-0.5040132980140692,5.290854909876054,0.6258679543006757,5.290854909876054,0.5263901558996039,0.26476190720141807,0.7871260304821788,0.7871260304821788,0.8426977760953007,0.9733385492749175,0.9733385492749175,0.6851782906731392,0.6851782906731392,0.6729473930833738,0.04504780499918243,0.06125514605906349,0.06125514605906349,1.444857834720839,1.4448578409603199,0.18760810464796762,1.2703809915964104,0.9952417888224471,0.06934969141548725,0.06934969141548725,0.6292837329772776,0.4630704782641088,0.4553217238377221,0.09999637664108842
35,-0.7181431110316465,-0.5160308433244299,-0.2677242107303767,0.2335356519901419,-0.2281511704008181,0.291323073608413,-0.36495573346982935,-0.5525234398856627,5.272749699333659,0.5511163259286777,5.272749699333659,0.5751933075908335,0.2803080139409459,0.7190045005620067,0.7190045005620067,0.738410755566053,0.8443150886552927,0.8443150886552927,0.5054796196472318,0.5054796196472318,0.4955646059742342,0.04402991916126103,0.061711590953282214,0.061711590953282214,1.2055397452224093,1.2055397502804632,0.20257265893809245,0.9888352931546238,0.8145832104303816,0.07594541360251894,0.07594541360251894,0.5987114507859916,0.5886521942847891,0.524822164188844,0.09999815934230512
36,-0.6418634913147367,-0.5009739546514275,-0.31452478975090353,0.2743149834202949,-0.37415763465531693,0.25382535701294767,-0.33352066859067847,-0.4502097351835555,5.209274755551951,0.5620745993337221,5.209274755551951,0.5907101732935662,0.22870677010699103,0.7280388742055095,0.7280388742055095,0.7307911681598951,0.855208522898681,0.855208522898681,0.5947265117430716,0.5947265117430716,0.5830782652794093,0.04556795711132422,0.05809140473650834,0.05809140473650834,1.2417561756044762,1.2417561815467228,0.18565259061642578,1.0051373058208068,0.8561888465182186,0.07575939135823928,0.07575939135823928,0.5598940999247316,0.5254725232439059,0.509354317565117,0.09997679860511087
37,-0.6139973275503836,-0.4819664446929295,-0.2759092063764875,0.3033973684465044,-0.3986280280032771,0.21696215274387864,-0.2760336080005456,-0.37222926214484786,5.400624363799716,0.580473810298537,5.400624363799716,0.5916043796330746,0.29866301550775237,0.748417683057602,0.748417683057602,0.7793578358229692,0.8884999280333391,0.8884999280333391,0.6568029371947169,0.6568029371947169,0.646584796869396,0.04550543958486386,0.057872318880281326,0.057872318880281326,1.2550553782764498,1.255055383489141,0.18947864193847297,1.0293460353894361,0.8084234291828551,0.07993728124930294,0.07993728124930294,0.5116025545237014,0.550486719590719,0.5266737302270353,0.09998128373900844
38,-0.624706025097555,-0.5038093299552563,-0.2808629262216478,0.33136812938679533,-0.42859446870816204,0.23951939857105048,-0.3047679746213119,-0.3882582569367068,5.411413358892065,0.5853138708157397,5.411413358892065,0.5669338251037156,0.2911454722596264,0.7437993598779166,0.7437993598779166,0.7860375343322502,0.8971391818442546,0.8971391818442546,0.6657796443125191,0.6657796443125191,0.6553780457939217,0.048553383856782095,0.061290436644134985,0.061290436644134985,1.2876942946804997,1.2876942999867804,0.188394992797726,1.0764146916737278,0.845817333777517,0.06961861468225328,0.06961861468225328,0.5311941025103354,0.521922745303546,0.49978383196343057,0.09999888790799533
39,-0.598488288414036,-0.5187455966561176,-0.36215062201380865,0.2784631942529517,-0.4690982960260237,0.23969491906291968,-0.33037353441843487,-0.42299842165561113,5.269372691081748,0.5864333929352009,5.269372691081748,0.6489477497542091,0.19499512956160164,0.7562843086068926,0.7562843086068926,0.735092604158882,0.878349428028469,0.878349428028469,0.6607158060708471,0.6607158060708471,0.6473037640326779,0.047033651512156494,0.05747471095746473,0.05747471095746473,1.305151268674791,1.305151275516822,0.1714908259927843,1.0220942628672791,0.9356372545599323,0.06865153026889481,0.06865153026889481,0.5855269675293149,0.5258599542880995,0.5207317611959372,0.09999033634254571
40,-0.563070199658451,-0.4696799709442657,-0.26665516371149756,0.30095619360802034,-0.4425944834090586,0.21174559321192807,-0.2857145553695011,-0.3581421400425141,5.412700220792862,0.579215337858352,5.412700220792862,0.5801609228530132,0.31096457493246515,0.7390160136110194,0.7390160136110194,0.7571585787436355,0.8626400262400234,0.8626400262400234,0.6691084688871732,0.6691084688871732,0.6592330467616877,0.04546783422700473,0.06539498830097162,0.06539498830097162,1.254318537835412,1.2543185428732684,0.21594070414328315,1.0236064728234502,0.8463070649205248,0.07618703267460492,0.07618703267460492,0.5298122300503785,0.5293702891646583,0.4906009119857325,0.0999594397270806
