,a50x__0,a50x__1,a50x__2,a50x__3,a50x__4,a50x__5,a50x__6,a50x__7,a50x__8,a50x__9,a50x__10,a50x__11,a50x__12,a50x__13,a50x__14,a50x__15,a50x__16,a50x__17,a50x__18,a50x__19,a50x__20,a50x__21,a50x__22,Lmax,Depth,Interbirth_interval,Amax,Litter,Offspring_size,Trophic,Sx__0,Sx__1,Sx__2,Sx__3,Sx__4,Sx__5,Sx__6,Sx__7,Sx__8,Sx__9,Sx__10,Sx__11,Sx__12,Sx__13,Sx__14,Sx__15,Sx__16,Sx__17,Sx__18,Sx__19,Sx__20,Sx__21,Sx__22,K-S,Amax-S,Trophic-S,Ga50,a50_sigma,GS,S_sigma,mu_a50__0,mu_a50__1,mu_a50__2,mu_a50__3,mu_a50__4,mu_a50__5,mu_a50__6,mu_a50__7,mu_a50__8,mu_a50__9,mu_a50__10,mu_a50__11,mu_a50__12,mu_a50__13,mu_a50__14,mu_a50__15,mu_a50__16,mu_a50__17,mu_a50__18,mu_a50__19,mu_a50__20,mu_a50__21,mu_a50__22,mu_S__0,mu_S__1,mu_S__2,mu_S__3,mu_S__4,mu_S__5,mu_S__6,mu_S__7,mu_S__8,mu_S__9,mu_S__10,mu_S__11,mu_S__12,mu_S__13,mu_S__14,mu_S__15,mu_S__16,mu_S__17,mu_S__18,mu_S__19,mu_S__20,mu_S__21,mu_S__22,S2
1136,8.79499702368154,7.286620838359973,9.937637532307763,9.004778438092645,5.788171108887251,6.270431859872961,5.781309447327248,6.391947086514793,10.611181222800045,6.856753021712618,13.113870065172103,10.393950221753562,10.466960430744873,10.203804659007668,11.397065654325585,10.53488935191348,7.371278214788093,1.6532743996716017,13.20572145682113,7.634203410344935,2.3450627719179815,7.015609656124133,8.044666605661869,5.223191113798255,0.5178740774751548,1.1169519857144545,4.707173198850937,1.6819235613095018,-0.0612521461078729,0.5472172540793803,2.8158716965680637,2.7811261195188575,2.4866413350053382,3.9564841538892703,2.2530910472633994,3.019926312207173,3.317099198516279,1.405208358301923,0.4578407565838163,1.646921755476861,2.9457062791971853,1.8397498912966892,2.12713310743278,1.8963383760419457,0.9840214284602757,2.650927393207234,1.7119200894203401,2.7189640028957243,2.05704150255196,2.231488922675634,2.602048081965697,2.899773222657716,2.0446204579328655,9.249691965652664,0.250968981946198,-3.1148687642480044,9.092973388000892,2.909633337733883,2.329304561999108,0.6172752147608835,6.0369912435051285,1.5767724505536886,2.2733286616525303,1.3404695674374125,4.5109394483919685,4.993200199377678,4.5040777868319655,5.877522030699259,10.096756166984513,6.342327965897084,21.873409190901192,19.886472572552137,19.959482781543446,3.955017858825815,5.148278854143732,10.986658183240547,6.781307512232432,4.309930990956,18.656554404890628,13.085036358414435,7.708389758734567,2.2223489058586927,7.978911584178963,2.061850805560421,6.493347789537975,2.768336425580611,4.238179244464543,3.0100056769094246,2.8085016508539997,3.105674537163106,1.335453923261645,0.3880863215435381,1.6678255308260252,1.1897174978532,0.6629061954547408,0.9502894115908318,2.4762694401600487,1.5639524463299188,4.110875496966962,2.0662674198333537,2.2766651582546498,0.4811499604557915,0.6555973805794654,2.662470376647996,4.693863081655503,1.182657717583271,0.008767813706935681
1137,7.051483510598689,7.636833938913655,7.98633775798582,7.0215274183575955,4.969984740510935,5.470407044374932,4.976075527505995,5.705309738528448,9.936263281859395,6.190309101211493,10.438601219199729,11.704745657935497,11.79671039750756,11.768076898069264,13.107761556453934,10.519135332534624,8.933213079995458,4.174391326397799,15.242530603311515,9.700688818279447,4.310412949183816,5.056115779112325,6.518936208699757,-2.861414721925722,0.9217233551984813,0.1430819924475829,6.2313933115608116,2.252694837006681,1.582300174717505,-1.5060692212330509,2.7913781252353407,2.0819715518035893,2.198285843165395,4.043951264811594,2.2794457363539418,3.5452054493073097,3.283235139115357,1.4439758306033965,0.4861381084063326,1.6186052752588886,3.3351201889578412,2.0177541986303815,2.355187423931538,1.6543541515394133,0.7585859179754002,3.6733659948473263,1.8018931068732238,2.647454416161414,2.4690920684607764,2.634106280665328,2.5352324012615273,3.0467193840931825,2.065044265967844,10.352243232683925,0.18457073874546634,-4.32599347962231,7.770733976258608,3.1077948260585115,2.398427896516237,1.104871851951492,6.057044159792399,1.5839456432405725,2.295879094211193,1.3310687545829667,4.511774200420535,5.012196504284533,4.517864987415595,5.877582906165221,10.108536449496166,6.362582268848267,21.86877663614156,19.88958362805791,19.981548367629973,3.8798903935060367,5.219575051890707,10.989474987980534,6.756437661692791,4.309223189826599,18.625696290254904,13.083854505222838,7.73906047470676,2.208997669866325,8.005258061293405,2.0344180501305718,6.2450989838946676,2.5219723837690116,4.36763780541521,3.076636356414278,3.258631992746196,2.9966616825542434,1.3402090200770647,0.3823712978800008,1.6163030160361438,1.149782797175664,0.6535509943863674,0.9909842196875237,2.475489825856724,1.5797215405314948,5.516549229885089,2.0524455504252743,2.3048067381638977,0.49512369724639926,0.6601379094509507,2.65837942993755,5.217519695040112,1.1716699067218972,0.00803920900426179
1138,9.882438687246516,6.690266764681188,6.768425525113753,5.814867839271479,5.1235995068751015,5.5877216731090975,5.116110864755902,5.352563554790652,9.648364955798517,5.890620868649407,10.058428649799739,11.878617060518682,12.009736114089256,11.062553162442596,12.386435841022067,7.719738588686537,6.279949606029094,3.415631720664906,15.843312406868,10.297578166999477,6.533361367542418,7.528103751756839,9.221561771206382,-5.065670076100483,1.479647330187931,2.651464098541106,3.005505077883739,4.239253424462527,1.4246887979573097,-0.09803988196277051,2.8110226904087994,2.741458277535452,2.0742465051599885,3.7361438936299596,2.2900751305803664,3.0947142871820157,3.3652850305663247,1.268524463467721,0.32252510744605395,1.4387957095951742,3.1213168778306626,2.2690090020995615,2.573143252885435,1.5418390230084513,0.8062063804346971,3.160610013184408,1.6696316831935183,2.6595194628474403,2.234718090682744,2.3969124471641248,2.936023526851136,3.193410655971125,2.3538968755635423,9.55302482989031,-0.1719277681850733,-2.2583661039173872,8.050516752833705,3.144150185259255,2.25357771514107,0.701105886979587,6.038094866740174,1.6380535896360018,2.3017763519286234,1.34821866608635,4.514053311290644,4.978175477524639,4.5065646691714445,5.851537843143427,10.14733924415129,6.389595157002181,21.851639086861187,19.812463881211592,19.943582934782164,3.8924466682167993,5.21632934679627,11.001741162330479,6.739499894113118,4.27393638210064,18.626404625904254,13.080670386035733,7.7317183392015,2.232694704944366,7.993451858744838,2.0132295570509604,6.865391033713793,2.655152562209402,4.3170499506793725,3.053364031623759,2.8579083391186155,3.1284790825029245,1.333762591119212,0.38776323509754473,1.5976650779517336,1.1884436966122984,0.6705128717550529,0.9746471225409267,2.361307697365398,1.6256750070265196,4.630555475186513,2.247565927323913,2.146310045137934,0.48455565259021716,0.6467500090715979,2.69721206659845,4.989682046441713,1.1860453085708422,0.008711732111136966
1139,9.226865093088149,6.635762852443807,7.51410514384967,6.5529346298641835,6.111040869568206,6.601448049670341,6.116195121561232,5.297665520233045,9.559934147026958,5.811736095134993,8.184776688912882,11.359848278487238,11.486990804926577,12.052382118697874,13.369630793780681,6.8920578377223904,6.844410131732294,2.0991077947849517,15.518624898095291,9.958917862365244,5.372418204690174,7.492527219645928,10.028782736533774,-3.157490677024791,1.6668251733246051,1.60094001861747,2.887736201541523,4.871155570787889,1.488738447261918,-0.6345445154939728,2.826587996659897,2.586995227500373,2.202450012324082,4.012231891058641,2.4700568592546226,3.245461135361584,3.253678079006308,1.284048634644161,0.32103458877578234,1.4679737273511209,2.720473922488224,2.0173623631549944,2.353644202937114,1.8094352239307923,0.95204791260773,3.6946997127730117,1.5946909589118177,2.604491623796332,1.8995481118092545,2.065517547220206,2.8326029794936423,3.0253222260618777,2.227455025611038,8.187351892716956,-0.09677146068567914,-1.5436583580572352,8.963614402310954,3.5614054326711937,2.4016047655457986,0.8876764438112243,6.024133721515085,1.531615087669674,2.2776083150713293,1.3164378010858429,4.502403997839615,4.99281117794175,4.507558249832641,5.867118829792464,10.129387456586374,6.381189404694412,21.869886874620917,19.827874355645115,19.955016882084454,3.8895798657416147,5.20682854082442,10.994862544274232,6.764162765006135,4.328505122222795,18.651004919483043,13.091297883752992,7.719637370690716,2.2324589575858464,8.026782768854474,2.101444437310111,6.114334322751152,2.6932633089296774,4.503045187664237,3.1483194951074593,3.0665996035778753,3.0748165472225994,1.3508257100273415,0.38781166415896295,1.6149967907281253,1.1704466983094495,0.673902780318973,1.0101846201010924,2.4271199875986422,1.5697326353388203,4.854796221800337,2.157670701503447,2.092328913173848,0.5014548682680351,0.6674243036789864,2.6045040140998834,4.4874694160634725,1.1953177350000725,0.00827620396128889
1140,9.660015132724187,7.6155431696551315,8.644149334627224,7.682259355108868,5.839207424464139,6.3547121547520256,5.831604545982903,5.475053193283032,9.667124751189602,5.93993617262504,12.534607768070197,9.407649149750982,9.473365828188754,11.640683152232324,12.859417892084522,7.743525325040034,8.408655783249065,2.527468372542754,14.487863057223457,8.923437031099358,5.2954753666655705,7.596091321265645,6.334747467621896,-0.0743150107908612,1.884620965770875,3.367895742993768,3.086390125402591,1.4446942666730032,0.990286994682043,0.9127089908747801,2.2639784411647406,3.5097082267894772,2.4544591562320917,4.359548195699255,2.647396804538556,3.182228524626732,3.208649060131833,1.4328815272268316,0.5008262861337812,1.678770996339473,2.708962383614762,1.5051710785031407,1.8097287527983743,1.89367101686768,0.8272659250922314,4.545209663778037,2.160644416457548,2.369682188294912,1.8912638607338033,2.065336681826509,2.497143306583406,3.440227708192651,1.6129643321040164,6.3640642184116025,0.06650004147175476,-3.7038691031079547,7.498946222390942,2.4496089587715866,2.542952576184637,1.0493199271552893,6.026766970613127,1.5639886903853264,2.292688626554845,1.3307986470364894,4.494145561096231,5.009650291384117,4.486542682614995,5.887781322538871,10.079852880445442,6.352664301880878,21.850429726058536,19.86845390156747,19.934170580005244,3.9303660238742157,5.149100763726415,10.993287483370649,6.763736555650068,4.32011065251621,18.632437483713094,13.068011457588998,7.698049729344568,2.225910491683741,7.9836479257971815,1.8959645651291948,6.039147971974955,2.623594197691357,4.528683237158521,3.0855102549043867,2.954095633383151,2.980516168888252,1.32260492531684,0.39054968422378966,1.6308699497438763,1.141729772220993,0.6667545915924311,0.9713122658876647,2.5563587423790697,1.4899536187833,5.911454189473274,2.1269671185630554,2.332719891282726,0.46510100522375064,0.6391738263164563,2.673905322775154,4.959874959977628,1.1788766408400095,0.008603978359512276
1141,10.231171178626033,5.727290723934667,7.48072948187373,6.544000937600624,7.1494371017046445,7.678110716171832,7.142505102894122,5.527668996211497,9.803581654110074,6.038282970652987,13.909828620446012,9.664652966662713,9.740517286359749,11.977736789870264,13.275253343552668,5.028714311747038,8.090640917020758,0.8613644271792864,14.049095527214297,8.580181650347168,6.322709166255298,8.17004938076388,7.072879565852172,2.446340045139366,2.8063279832984365,3.971924464809642,0.12315318764537884,1.2996840427023602,0.48753583546036844,2.4890181305726164,2.769344157906126,3.1874405794632965,2.2746753639518356,3.8584975292128747,2.321255666285252,3.3127378668074643,3.2699787526272535,1.3042474805907989,0.3614397620212152,1.5281729822917054,2.525430855948652,1.8235439552977768,2.1452705771953364,2.154485477469426,1.1473054170483303,4.386891162581705,1.469790573745586,2.861817747844155,1.7055166466380416,1.8920871184096042,2.7572538577313783,3.318292194018026,2.225236231028314,8.337257867742812,0.15535758680667727,-1.371268330705184,9.258722565500443,3.5010153283763197,2.3052897603826477,1.08623778696619,6.023860037929189,1.5629805346645906,2.2867905541649773,1.3500620098918714,4.489214742550164,5.017888357017352,4.482282743739642,5.866728295475484,10.142640953374062,6.377342269916975,21.847128528839207,19.84008886912662,19.915953188823654,3.9096909058689784,5.207207459551383,10.991646589444668,6.794914051685902,4.299240116412492,18.582311665631025,13.113397788763898,7.728312680801132,2.2318465334177304,8.004873939960437,1.9759309907829188,6.649514271760231,2.6446261162443667,4.228448281505405,3.056071997311276,3.1747365513100667,3.131977437129856,1.3323226736532923,0.3895149550837088,1.6379634238891299,1.1576836761937968,0.6531316094271435,0.9748582313247032,2.56444514078276,1.557265038675375,5.432501014386748,2.058648400590232,2.2537218922621487,0.48677209256900306,0.6733425643405657,2.613205846145719,4.713148374267059,1.240881376478644,0.008246163511043045
1142,9.561408495214097,5.756203252210161,6.988052435014189,6.045462711854638,7.4736263578921465,7.936270141766369,7.470897909095511,4.730264647092599,9.004084615173161,5.213573480517932,14.977243132392543,9.975019066312262,10.121994100906537,11.320632581665983,12.633103704196124,4.169354425202011,9.440064806800931,0.8757192497640134,15.62788939871554,10.082200279000029,7.306531038370375,7.466799665844247,5.917636398990006,1.4490240598064454,3.1620081256542085,4.39872021470081,-1.2954235312402231,0.3718064701617105,1.0084626109326795,2.2734701658555747,2.878512698776532,2.353712035735336,2.5209373794983647,4.163982282367626,2.1838852322820657,3.2187414974275823,3.1256119990016424,1.4570065667798804,0.5198201376838064,1.7034451645709718,3.0171254453455547,1.782821436205988,2.11526195465986,1.9065305917728024,1.0638253629741963,3.0418345742935387,1.7005853576816747,2.7840433974100858,2.117517618653452,2.3030730810704636,2.44241723190237,3.005751505550152,2.086232079565232,10.705604833381443,0.5672796132348729,-3.6140939246705264,8.453827697659003,3.5859276263082136,2.5704602908574152,0.826430109705134,6.004470337020545,1.577302160850129,2.2880953813479414,1.3455056581883904,4.532080546215437,4.994724330089659,4.5293520974188,5.865048914512364,10.138868882592925,6.348357747937698,21.876989265535563,19.809497596857067,19.956472631451344,3.907213549603241,5.219684672133383,10.992296435893294,6.773780519009142,4.309789076745673,18.629266375333284,13.08357725561777,7.708157530994104,2.220850202285023,7.9826507263585285,1.9655547259679629,6.49650103862442,2.6932307089841085,4.33627561185337,3.098156199421725,3.012255380702266,2.919125882276326,1.3205693065068926,0.38338287741081867,1.6719358282693901,1.1726302846591103,0.6445338066824587,0.9769743251363306,2.3654793666641907,1.5227740843375606,4.6306320758032475,2.085904822698459,2.2134010078759507,0.47751557201845163,0.6630710344354633,2.635068968433857,5.0176014849247705,1.1901002375220417,0.008423235547205796
1143,9.539636763980209,5.8321570839724775,6.9705127862591,6.027812080740363,7.426317483995659,7.896073524670007,7.433836548715131,4.6572102212974755,8.884686542510181,5.159189082251678,14.668692037544885,10.05280103034433,10.116459355331749,11.351626626554436,12.608813653555933,4.08479595592452,9.51468620052203,0.9413219916283505,15.884797846889413,10.294927036385324,7.361836788750104,7.402768725744868,5.921350458114221,0.898831336347868,3.168583251294396,4.396599664099656,-1.237334145205967,0.5294297526374833,1.1266330488623197,1.841388301256094,2.8810137858922635,2.025162174351553,2.471337859209077,4.152230217686288,2.2270053682875055,3.2142796101340774,3.2070572134972903,1.4417079843318041,0.524324100445753,1.7278245925470608,2.8922917500368746,1.7154664217003346,1.972862994630569,2.065359646384657,1.1520947768859335,3.218646180073145,1.762287970087977,2.7782015219082337,2.026047573112121,2.2009829094633875,2.448854855627171,3.2263637193706676,2.040949818023695,10.376153381293998,0.6175094917077717,-3.4852922798779558,8.448193101980817,3.7079061959940374,2.262661923506637,0.8384705625174825,6.025482812649094,1.533283083186346,2.281752363147997,1.3390516576292602,4.519121028873631,4.9888770695479785,4.5266400935931035,5.857752318424522,10.08522863963723,6.3597311793787235,21.855540419033915,19.884661421407863,19.94831974639528,3.9077748646566968,5.164961891658193,11.004054453216236,6.771586171775501,4.321691165681742,18.67476686586144,13.084896055357351,7.710831911584606,2.209873024796798,7.976431588188857,1.9845974684714343,6.003925364214755,2.601792359540309,4.282684718017521,3.1233454437164725,3.024352483817133,3.017130087180346,1.2969055837307308,0.37952169984467954,1.6847210917328734,1.154129670939661,0.6662096924828542,0.9236062654130885,2.4559768824335895,1.5427119610540991,4.729783118453035,2.133311943173779,2.2076657516510227,0.4849216145822386,0.659856950933505,2.663282660919223,5.157205350174525,1.1947148812105601,0.008214252617938317
1144,5.687970495892982,5.921961931331927,6.315528594731479,5.39370976562744,6.790839162162977,7.308201563005589,6.781268762954852,4.778270310209219,9.009279989163128,5.251853736326449,15.000548685436423,11.934973264756662,12.061413733747305,11.673361676923186,12.926907250386591,7.133004234313053,12.134941326134935,2.792679382929556,16.565985605269788,11.088936444061654,6.430417714660322,3.6722297223120672,3.319188584152489,-0.1908679869143573,2.5374141468932483,1.06895112929736,1.8664978282548104,-1.1056102852676077,1.7550648117574992,-0.08917003538829914,2.3579525039699565,4.34153566752485,2.2653554522995054,3.9538489435226687,2.6741436727491443,3.1729125508985185,3.2022659793563775,1.3228670008977614,0.36410352743393254,1.590019852877373,2.233437993543276,1.5132087369808667,1.7802530185277863,1.9334561733681128,1.0611662344728212,4.679294477756357,1.8295688688647964,2.4463397217749496,1.4709102347897063,1.6502488380908977,2.7934542598199315,3.960128803837628,1.7273053443197985,5.105786518247084,-0.09139626813826618,-1.4735210844489195,8.814348605488124,3.626248920683719,2.326100467753155,1.120656753235606,6.020925937860258,1.587586699345787,2.2855691167837144,1.3637502876796748,4.498275863347083,5.015638264189695,4.488705464138958,5.8674532330529585,10.098462912006868,6.341036659170189,21.814375462731697,19.83844933247976,19.964889801470402,3.9327432070317836,5.18628878049519,10.993178802846828,6.754205295757015,4.286499110123255,18.592979571233727,13.115930410025594,7.729811369677675,2.227534145201081,7.969182209840871,1.9545421497609652,6.531120865606048,2.5613060920782242,4.249799583301388,3.0705792389214306,3.034829376832542,3.0641828052904008,1.3433844397696486,0.3846209663058197,1.6605801980529147,1.1518207002686092,0.668995057322153,0.9360393388690726,2.4021082503743125,1.5298182859500877,5.519787377771127,2.089518624185102,2.2136509726783986,0.48960375469255835,0.6689423579937498,2.697086794642236,4.964438023414708,1.1370226035955144,0.00856537838449527
1145,7.754599786334935,5.8184549959800105,6.6841769367625785,5.682019933276596,5.986041230258735,6.508591350803667,5.989955292642814,5.169012160245869,9.408764221931332,5.651437761391083,14.52945312418753,11.926246765645722,12.077063504562032,11.000674511767665,12.268901888128621,8.571763667023761,9.21129412783548,3.233938212052242,15.154498301066157,9.669215116758156,6.3255988401203584,5.73132928082707,5.658176888408802,0.4716480163461766,1.917357575205376,1.9067005873595864,2.1483611853670985,0.028304450944734723,1.062692936420916,3.5646705074255847,2.645205616887561,2.6560974719393156,2.0177684875219972,4.295047104415415,2.4887275864999467,3.331706313656077,3.2080731257003885,1.1560340704150596,0.23752872333632255,1.4021235408466113,2.7655446299212048,2.2280761905106417,2.487077779044021,1.5559775324212586,0.7686718166336886,3.324397775174469,1.4495302228066502,2.68509810663361,1.966632329970202,2.143737079083522,3.0947584699953508,3.2308052614653864,2.351844028108277,7.835928135682476,-0.4108589702074091,-1.0279972863563545,8.516375258211546,3.8450518701770404,2.293230490615124,0.8902522550326087,6.0223668911989625,1.5710852901596861,2.2878958791487247,1.2857388756627413,4.484295553389927,5.006845673934859,4.488209615774006,5.876237545853773,10.115989607539236,6.358663146998987,21.837584390708418,19.843127314843745,19.993944053760057,3.9247302705419687,5.192957646902925,10.991219239341047,6.77301295568028,4.295061443660648,18.59572693911074,13.110443754802738,7.703808913360944,2.22962474040002,8.022638155236775,1.959471972321678,6.23227030546012,2.68775159668328,4.965030213576698,3.113032165617399,3.135676861823772,3.0120436738680834,1.3074696983711287,0.38896435129239165,1.6303607773491253,1.1466064080863343,0.668953387138032,0.9279549756714114,2.340018574405154,1.5527128194379431,4.460069602487636,2.0974300609488976,2.193701749871643,0.49325857232452075,0.6703633214378409,2.68419486458914,4.631375522255761,1.1917517879689794,0.0080218418085288
