,Lmax,Depth,Interbirth_interval,Amax,Litter,Offspring_size,Trophic,Temperature,Depth-S,K-S,Amax-S,Trophic-S,Temperature-S,Ga50,GS,mu_a50__0,mu_a50__1,mu_a50__2,mu_a50__3,mu_a50__4,mu_a50__5,mu_a50__6,mu_a50__7,mu_a50__8,mu_a50__9,mu_a50__10,mu_a50__11,mu_a50__12,mu_a50__13,mu_a50__14,mu_a50__15,mu_a50__16,mu_a50__17,mu_a50__18,mu_a50__19,mu_a50__20,mu_a50__21,mu_S__0,mu_S__1,mu_S__2,mu_S__3,mu_S__4,mu_S__5,mu_S__6,mu_S__7,mu_S__8,mu_S__9,mu_S__10,mu_S__11,mu_S__12,mu_S__13,mu_S__14,mu_S__15,mu_S__16,mu_S__17,mu_S__18,mu_S__19,mu_S__20,mu_S__21,S2
0,-1.9931996270206007,3.398654864191536,0.8988542108725619,7.058164701605271,1.3707360953302687,1.635343773907531,9.947569019266792,0.2142570438485482,0.7788698633303214,7.8328200605544405,-0.004196854484356478,-2.323089391402908,-3.150290735427122,6.795041381312689,1.1947059628776393,4.504737019957484,1.592427344742239,1.889169136653667,1.889169136653667,5.170064234175021,5.170064234175021,5.170064234175021,6.741048039783069,6.741048039783069,6.741048039783069,22.36575603738058,18.83379459437895,18.83379459437895,-9.567699985027252,-9.567699985027252,5.032095809978079,6.25650715608502,15.726884658676392,15.726884658676392,8.580375337936086,1.4508118868454094,10.21056616471673,0.7324668003561816,4.83489782579317,1.929860824613753,1.929860824613753,1.6420493160885166,0.8220406658408441,0.8220406658408441,0.6650458416097916,0.6650458416097916,0.7418169872467787,1.349307232427309,1.5488815532123992,1.5488815532123992,0.047114605639947654,0.04711456647584736,1.0399836857846787,0.7593586263575922,0.35031427462179016,0.35031427462179016,1.5714024597431844,2.325869816648093,0.5598629409496467,0.09999694341914071
1,-2.313210178822783,3.3436293861632125,1.0158238610559385,7.084890172650732,1.4217315643205286,1.6439548092211216,10.512930981817165,0.21744237861854443,0.8352821091359351,8.377615937361602,-0.05208450557134025,-2.44287609445748,-2.877897503307216,6.776902765853704,1.2869531281884123,4.3133313960482225,1.5544259061915666,1.9365385699801865,1.9365385699801865,5.299304131885417,5.299304131885417,5.299304131885417,6.753569635492224,6.753569635492224,6.753569635492224,22.37792194459924,18.713253991205697,18.713253991205697,-9.497712808745092,-9.497712808745092,5.240442340726938,5.995695965075582,15.714145187471217,15.714145187471217,8.383557102114686,1.2727034719645731,10.062711540103997,0.7854781415381427,5.250586583600029,2.1434956391435387,2.1434956391435387,1.7153046078058978,0.8382619227983971,0.8382619227983971,0.7810115832899991,0.7810115832899991,0.8631223899018907,1.281681173009106,1.5235801750521034,1.5235801750521034,0.04842477034165041,0.04842472845357074,1.1819472026486348,0.903384004553967,0.433796321493982,0.433796321493982,1.558721672856986,2.569333293785645,0.6662689680935505,0.09999722943891157
2,-2.4867209704987956,3.3942085240995024,1.0475069476823518,7.078712844011667,1.5181391161475548,1.609658715143063,10.447238555448882,-0.2896052980225842,0.7765452027287274,8.560292080453479,0.16652466684657619,-2.6829164351013617,-2.875859484363008,6.806199976499207,1.2697410267857665,4.274511137263154,1.693942134910906,2.1070003474985852,2.1070003474985852,5.392905240326441,5.392905240326441,5.392905240326441,6.650393034968796,6.650393034968796,6.650393034968796,22.56195915109399,18.79717086234754,18.79717086234754,-9.55492509939838,-9.55492509939838,5.364158264731287,5.918054426211868,15.75828930848906,15.75828930848906,8.412166275393744,1.2093848712707609,9.957257558347788,0.7332013530525359,5.136381791734172,1.9615399030695906,1.9615399030695906,1.773287385173679,0.8771205512171198,0.8771205512171198,0.730362065291509,0.730362065291509,0.8142633198745388,1.2873770393840847,1.6001740332640013,1.6001740332640013,0.05382901688217165,0.05382897408071127,1.1412131807517085,0.8302771172494585,0.4233303333994095,0.4233303333994095,1.676893963749357,2.566672777238156,0.6820228976330692,0.09999333507053296
3,-2.45002481240092,3.3937408644433615,1.0883013602188745,7.158496522769935,1.5035522237446994,1.6145916590931644,10.505157442361833,-0.3345784448394978,0.7823436211587995,8.623495971629135,0.13875537728177836,-2.6428315903473116,-2.926183010491823,6.7997853429576836,1.2649417363469375,4.224124179435564,1.579975081172069,1.9851937556550787,1.9851937556550787,5.39778345065687,5.39778345065687,5.39778345065687,6.641436521337097,6.641436521337097,6.641436521337097,22.647002278676496,18.934235280698474,18.934235280698474,-9.62123466326579,-9.62123466326579,5.333308276647717,5.8972553350195716,15.80876892851995,15.80876892851995,8.468465920503771,1.1294884005375028,9.984071553879273,0.7241420187854689,5.17701710625038,1.9787341528014264,1.9787341528014264,1.7732662962875625,0.8704827218604347,0.8704827218604347,0.7275615413490399,0.7275615413490399,0.812082270795115,1.282600969042404,1.5784233257418654,1.5784233257418654,0.057388062142190305,0.05738801902471044,1.145873341427522,0.8145722719235087,0.3990245571483441,0.3990245571483441,1.6614918241362346,2.5643191824004115,0.6501242396149357,0.09999315389657856
4,-2.1660373882359085,3.365556071322722,1.0332968745456426,6.6767357961448015,1.4630550382300858,1.628963018113216,10.242287780777733,-0.16075405574624982,0.7717529133357011,8.454902653923336,0.11750759435943944,-2.3541489060394816,-3.1274476639978763,6.788493831783437,1.2522821731394262,4.380301102295935,1.7215843056746554,2.0499805128747397,2.0499805128747397,5.235615335003186,5.235615335003186,5.235615335003186,6.79472912339429,6.79472912339429,6.79472912339429,22.297354862321196,18.62317346415796,18.62317346415796,-9.18933922984403,-9.18933922984403,5.221140675824849,6.185923598178012,15.445178542650288,15.445178542650288,8.413847448532927,1.3073482688012048,9.870344082736738,0.7084634377424648,5.091411133338962,1.9556560845655393,1.9556560845655393,1.7766001808243592,0.8914664410447701,0.8914664410447701,0.7123519325468662,0.7123519325468662,0.795220242807137,1.3807988102608972,1.5941802826081592,1.5941802826081592,0.06028034724387721,0.060280304969363985,1.1511504298773434,0.7376374531054537,0.39847068709540673,0.39847068709540673,1.6569576419257486,2.45361464364072,0.5735423276096061,0.09999563240911269
5,-2.2680872737802664,3.384911442128784,1.0668114620822133,6.652613255299519,1.5345952786646908,1.6252631887407125,10.046655792134077,-0.0603361622292185,0.773437794980274,8.452275125031443,0.11631670196827587,-2.384403941447483,-3.005282042767656,6.7781240046412075,1.2569217525894278,4.329128707863799,1.750634669522448,2.093920319146015,2.093920319146015,5.215875522729847,5.215875522729847,5.215875522729847,6.772766160444874,6.772766160444874,6.772766160444874,22.279779491930196,18.594933723193403,18.594933723193403,-9.22488261467392,-9.22488261467392,5.264747316292059,6.223335234417139,15.437555642481584,15.437555642481584,8.358180306821582,1.3015659511544222,9.84237723428684,0.7138149080848444,5.105304588086051,1.9705240374619029,1.9705240374619029,1.7676997562271133,0.8828410893335948,0.8828410893335948,0.727501500541041,0.727501500541041,0.810344057828351,1.3444825367835165,1.575337277965063,1.575337277965063,0.05577500031925428,0.05577495805787877,1.1620016568119087,0.767707594620627,0.41756158428643086,0.41756158428643086,1.6383303234656421,2.4803070812946295,0.6032051162115695,0.09999647204385737
6,-1.5711875421093815,3.357443605933244,0.6790574155742581,7.29139648987014,1.0753762067759605,1.6720317173636183,12.103107530338287,0.868707221448483,0.7187119394492449,7.429786583636039,0.11168807070603028,-2.173528001388156,-3.099744126375961,6.823336433537409,1.1748952282676963,4.611865369698097,1.5737312724139383,1.8087919697106625,1.8087919697106625,5.153398873684001,5.153398873684001,5.153398873684001,6.9601725875928055,6.9601725875928055,6.9601725875928055,22.512741689348402,18.740708607325693,18.740708607325693,-9.910275565180761,-9.910275565180761,5.100299236777291,6.024706624565957,16.221793593139992,16.221793593139992,8.453498920192171,1.3981936443226037,10.375613186683184,0.7158505288237806,4.539748509017424,1.7841885996274842,1.7841885996274842,1.637795867422207,0.8599803142784517,0.8599803142784517,0.6446356830332398,0.6446356830332398,0.7174566113137858,1.418945387480723,1.6038971113325258,1.6038971113325258,0.053231375385948326,0.053231338237015396,1.0175831053278093,0.7027595415290857,0.4129347218183385,0.4129347218183385,1.6081616293816705,2.1978770016818854,0.57378126610794,0.0996608060875867
7,-1.5739010520906558,3.3523834508232264,0.6834438982324635,7.291165867539442,1.079754259511537,1.6678657127676293,12.143905826752155,0.8625936722327017,0.7213587371923417,7.4253441168562615,0.11280639437671242,-2.149731898316471,-3.0629903673294026,6.82339969567583,1.1732801415068226,4.599536931798649,1.5782576156299508,1.813161765965758,1.813161765965758,5.161814964332852,5.161814964332852,5.161814964332852,6.957742721534488,6.957742721534488,6.957742721534488,22.510844237261924,18.731755483022823,18.731755483022823,-9.901151406435106,-9.901151406435106,5.1206089166965745,6.0126948352492935,16.227134944620335,16.227134944620335,8.44745305070659,1.3857981518306954,10.359124933745194,0.7115434335635428,4.54145335083,1.7875410639147231,1.7875410639147231,1.6316336244631426,0.8542831479022392,0.8542831479022392,0.6464913253064453,0.6464913253064453,0.7192687120193946,1.41423440816588,1.597665897979776,1.597665897979776,0.037706480772613155,0.03770644364589257,1.0222775693674973,0.7043552058919973,0.4251852650548831,0.4251852650548831,1.5954273715600025,2.196160363037512,0.5780627495165263,0.09965812495524173
8,-1.5658870777246656,3.3427627425409585,0.6721445123558935,7.285729810331037,1.088262435903174,1.667855914918588,12.194929598117795,0.8673427880623172,0.7228397683593987,7.4035323727791,0.08986644214717975,-2.0917336720245627,-3.112525960680441,6.822513249162036,1.1813923065469256,4.5995391761698174,1.581048578333901,1.8116312842497149,1.8116312842497149,5.162810138074289,5.162810138074289,5.162810138074289,6.963580537860485,6.963580537860485,6.963580537860485,22.520198813551065,18.709204445592007,18.709204445592007,-9.884937790545163,-9.884937790545163,5.134892450722161,6.00751105880352,16.222098585144263,16.222098585144263,8.446237930676624,1.3799641728361287,10.330734223785843,0.7213062510960064,4.5527021876650675,1.8068794423343744,1.8068794423343744,1.6402633740302104,0.8651963431098281,0.8651963431098281,0.6562046207440114,0.6562046207440114,0.7287682258855471,1.4365405374344817,1.6005211966640744,1.6005211966640744,0.05535672239768877,0.05535668538002683,1.0349870576614673,0.7031605539569594,0.42524309035422225,0.42524309035422225,1.5974776442105154,2.189843332676796,0.5667787852246118,0.09964192635056056
9,-2.189165373924581,3.332935675519198,1.0625230069557454,6.640034284741774,1.4534856091503618,1.707684388895079,10.63277599097111,0.36460318071023906,0.6977183959738473,7.388788348194916,0.1517397831555194,-2.014654599054924,-2.736203773235418,6.814818479984636,1.2021968881706713,4.390336883760139,1.6027707448908406,1.9402946929822087,1.9402946929822087,5.209876242925281,5.209876242925281,5.209876242925281,7.021710405457508,7.021710405457508,7.021710405457508,22.38488004034119,18.622547565900398,18.622547565900398,-9.14329086777011,-9.14329086777011,5.237251478565984,6.272714099997299,15.457227209724142,15.457227209724142,8.348816263924538,1.3062963409566963,9.934623560403903,0.7161350704707384,4.547527441607683,1.8071729614269898,1.8071729614269898,1.6526856675481323,0.8791621710897991,0.8791621710897991,0.713168280487571,0.713168280487571,0.785587376288936,1.3773094358404816,1.562594526147648,1.562594526147648,0.05500320714620133,0.05500317020225959,1.1078627535321848,0.744655795012078,0.5239629047423988,0.5239629047423988,1.5637358019783454,2.2312696798351723,0.6394344525037761,0.09996725341160935
